,E,Eg,a,alpha,b,beta,c,gamma,id,x_Al,x_Ga,x_In,avg_rs_max,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_mass,x_Al_avg,x_Ga_avg,x_In_avg,a_avg,b_avg,c_avg,avg_rs_max_avg,avg_electronegativity_avg,avg_rp_max_avg,avg_LUMO_avg,avg_IP_avg,avg_rd_max_avg,avg_EA_avg,avg_HOMO_avg,avg_mass_avg,vol_avg,alpha_r,beta_r,gamma_r,vol,atomic_density,atomic_density_avg,Al_0_0,Al_1_0,Al_2_0,Al_3_0,Al_4_0,Al_5_0,Ga_0_0,Ga_1_0,Ga_2_0,Ga_3_0,Ga_4_0,Ga_5_0,In_0_0,In_1_0,In_2_0,In_3_0,In_4_0,In_5_0,Natoms_10.0,Natoms_20.0,Natoms_30.0,Natoms_40.0,Natoms_60.0,Natoms_80.0,O_0_0,O_1_0,O_2_0,O_3_0,O_4_0,O_5_0,sg_12,sg_167,sg_194,sg_206,sg_227,sg_33,pca_abc,pca_AlGaInDensity
362,,,10.5836,90.0013,9.043,90.0,9.6679,90.0005,363,0.3125,0.25,0.4375,1.0775000000000001,1.734375,1.4093749999999998,0.4515625,-5.6834125,2.3606249999999998,-0.24383749999999998,-2.7438124999999998,76.0953558125,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708190160751725,1.5707963267948966,1.5708050534411566,925.2904887035161,0.08645933463780994,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.445643420839288,0.13963234198103236
363,,,4.9379,89.9897,4.9376,90.0113,13.3865,120.0013,364,0.6667,0.25,0.0833,1.0916679999999999,1.674161,1.448337,0.33573909999999996,-5.76934142,2.7750389999999996,-0.22393145999999997,-2.7129971,44.98368118462,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.570616557881941,1.570993549000372,2.0944177916734716,282.65076768917055,0.10613804535281089,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.361861452466617,-0.36118299924953245
364,,,5.509,90.0004,9.38,89.9976,10.0046,90.0002,365,0.125,0.125,0.75,1.0825,1.7625,1.39625,0.5835,-5.602825,2.11375,-0.279925,-2.7666250000000003,98.201567325,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708033081119046,1.570754438892849,1.5707998174534008,516.9819018627051,0.07737214756624654,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-1.4693796204702267,0.4899451697673152
365,,,6.1835,90.0135,6.1832,90.0032,23.5917,120.0031,366,0.7812,0.1562,0.0625,1.105519,1.651704,1.466421,0.3512251,-5.770226340000001,2.888174,-0.23663803,-2.7076348,39.144835554320004,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710319462439157,1.5708521773309605,2.0944492076000074,781.1311196054924,0.10241558426247789,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.389074804907805,-0.45920121478566633
366,,,24.27,89.9997,6.3067,105.179,6.2879999999999985,90.0001,367,0.5,0.0,0.5,1.1099999999999999,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,70.8997693,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707910908071407,1.8357198539551158,1.5707980721241486,928.8860374986641,0.08612466628890958,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.62823785364889,0.044935356374514325
367,,,24.4582,89.9997,6.141,104.2464,5.954,90.0002,368,0.4062,0.4375,0.1562,1.062389,1.7238930000000001,1.4082929999999998,0.3149156,-5.75824038,2.51131,-0.20021531,-2.7256322,59.398285079320004,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707910908071407,1.8194429133510166,1.5707998174534008,866.7754550572131,0.09229610683278919,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.987723767940619,-0.12072571860216023
368,,,24.9134,90.0001,6.1865,103.7502,5.9092,90.0001,369,0.0,0.9688,0.0312,0.99312,1.809064,1.3318720000000002,0.147628,-5.80943904,2.1531360000000004,-0.11447728,-2.7336224000000002,71.129964,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707980721241486,1.810782589602621,1.5707980721241486,884.6643678229792,0.09042977530209281,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,15.3516739575886,0.09152107380113815
369,,,10.0047,90.0006,10.0045,90.0009,10.0049,89.9993,370,0.2188,0.0,0.7812,1.098752,1.742804,1.4140679999999999,0.6234523999999999,-5.590480879999999,2.195996,-0.30020344,-2.7649643999999998,95.59938224568,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708067987704086,1.5708120347581647,1.5707841094901327,1001.4106621504478,0.07988730600112297,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.8286893832563527,0.44252470009238226
370,,,6.5428,90.0148,6.5424,90.0085,24.292,119.9936,371,0.4375,0.1562,0.4062,1.091771,1.7101330000000001,1.428614,0.463615,-5.68684472,2.486045,-0.25595397,-2.7375367,69.33422733750001,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710546355241917,1.570944679781316,2.094283401321068,900.5806468657545,0.08883157802515519,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.593125579453265,0.026759871452671655
371,,,24.6685,90.0,6.317,104.6643,6.1973,90.0001,372,0.1562,0.5,0.3438,1.0462479999999998,1.768446,1.377182,0.3614226,-5.71569412,2.232754,-0.20152156,-2.7444106,78.55044472931999,0.31552373626373625,0.3905197802197801,0.29395450549450547,21.532853186813185,5.489223076923077,6.113952307692308,1.0635668153846154,1.7380730373626372,1.4012736747252748,0.37117868769230766,-5.7235930596043945,2.3950732857142856,-0.2149447048131868,-2.73623689956044,69.49279491734809,744.7297170064376,1.5707963267948966,1.826736644295101,1.5707980721241486,934.2728954445603,0.08562808617275915,0.08861854994031088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,14.980982480509887,0.190219500939287
372,,,6.4315,89.9958,6.4316,90.008,24.1793,119.9933,373,0.0,0.9375,0.0625,0.99625,1.8081250000000002,1.3337500000000002,0.1653125,-5.80065,2.14625,-0.120875,-2.73525,72.5414375,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.570723022966313,1.570935953135056,2.094278165333312,866.2334865638609,0.09235385290557248,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.601194780938194,0.11285290045284482
373,,,9.1811,90.0043,9.1807,90.0045,9.1806,89.9961,374,0.5312,0.4688,0.0,1.064368,1.7037600000000002,1.420304,0.25642560000000003,-5.79790816,2.66464,-0.18682384,-2.7134080000000003,47.01873570432,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708713759527322,1.5708748666112362,1.5707282589540688,773.8228963852273,0.1033828287760745,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.7622281584004527,-0.31873225195494664
374,,,5.0243,89.9901,5.024,90.0106,13.5733,120.0015,375,0.6667,0.0833,0.25,1.1083379999999998,1.6691600000000002,1.4583389999999998,0.4299246,-5.722532060000001,2.7383649999999995,-0.25800493999999996,-2.7216655000000003,52.501017684619995,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.570623539198949,1.570981331695608,2.094421282331975,296.71171908502055,0.10110824099739626,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.4235142989872465,-0.24755416711489894
375,,,9.1479,90.00200000000002,9.1472,90.0031,9.1475,89.9993,376,0.875,0.0,0.125,1.125,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,37.961096275,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.570831233379937,1.5708504320017085,1.5707841094901327,765.4414927309916,0.10451484634648016,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.7594506270952035,-0.4852834604825301
376,,,10.2496,90.0004,10.2495,90.0004,10.2498,89.9994,377,0.0312,0.0,0.9688,1.091248,1.774696,1.3934319999999998,0.6847975999999999,-5.544969119999999,1.976504,-0.31074656,-2.7812855999999995,112.07750240432,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708033081119046,1.5708033081119046,1.5707858548193845,1076.775060033439,0.07429592583386507,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.848595696387712,0.7077743357581145
377,,,6.546,90.0104,6.5457,90.0042,24.3292,119.9928,378,0.2812,0.375,0.3438,1.063748,1.743446,1.398432,0.3911726,-5.71091912,2.351504,-0.22004656,-2.7400356,73.20776205432,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5709778410371038,1.5708696306234802,2.0942694386870517,902.8633990983082,0.08860698094517531,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.616118131972716,0.09868185341134383
378,,,9.8193,90.0032,9.8193,90.0028,9.8191,89.9957,379,0.0,0.5312,0.4688,1.03688,1.795936,1.358128,0.394872,-5.6865609599999996,2.056864,-0.20392272,-2.7563776,90.863536,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708521773309605,1.5708451960139522,1.570721277637061,946.7443853914535,0.08450010502773897,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.813903163845728,0.38980295095971434
379,,,4.936,89.9923,4.9356,90.0089,13.3762,120.0009,380,0.5,0.5,0.0,1.06,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,48.3522693,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.570661936442493,1.5709516610983238,2.0944108103564636,282.2113960343946,0.10630329044665418,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.3562738650400075,-0.29589326228410673
380,,,6.1279,90.0142,6.1276,89.999,23.4879,120.0047,381,0.8125,0.1875,0.0,1.1037499999999998,1.6475,1.4681250000000001,0.32337499999999997,-5.7871625,2.931875,-0.22851249999999998,-2.7035625000000003,34.995562612499995,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710441635486798,1.5707788735023767,2.094477132868039,763.7589474353534,0.10474509040926347,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.360624126996388,-0.5247219937162191
381,,,10.0676,94.3021,5.7862,93.6639,14.2862,30.1434,382,0.5,0.4375,0.0625,1.06625,1.7081250000000001,1.4187500000000002,0.2843125,-5.78155,2.62125,-0.19497499999999998,-2.71775,51.1707068,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.6458821365449445,1.6347434452587168,0.5261015777456587,416.73228130093554,0.09598488476853738,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-1.2088588081325513,-0.2532817088147107
382,,,4.9979,89.9966,4.9974,90.0048,13.5009,120.0003,383,0.25,0.75,0.0,1.025,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,59.037634649999994,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.5707369856003288,1.5708801025989922,2.0944003383809515,292.0274744225297,0.10273006010589777,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.39420274665809,-0.11282476918352369
383,,,6.0776,90.0169,6.0767,90.0038,14.3233,120.0025,384,0.3125,0.375,0.3125,1.065,1.7381250000000001,1.401875,0.3809375,-5.7185125,2.3881249999999996,-0.2182875,-2.7373125,70.4584808125,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5710912874384837,1.5708626493064723,2.0944387356244953,458.10249416116744,0.08731670425249287,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.130476554298125,0.05442882737940304
384,,,9.9201,90.0015,9.9199,90.0016,9.9201,89.99799999999998,385,0.1562,0.1875,0.6562,1.0773890000000002,1.758893,1.395793,0.5379156,-5.62739038,2.16381,-0.26536531,-2.7603822,92.63115042932,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708225067336763,1.5708242520629283,1.5707614202098563,976.2013272309181,0.08195030857715295,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.8219508751139464,0.40315877958262064
385,,,5.8346,90.0967,5.8337,89.1697,14.2095,120.054,386,0.875,0.0,0.125,1.125,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,37.961096275,0.4269547325102881,0.292309670781893,0.28073559670781895,8.549607613168725,5.955061522633744,14.56143230452675,1.0778472222222222,1.7161869855967078,1.4194264403292183,0.39023083847736617,-5.723059773662552,2.5038451646090536,-0.2287570473251029,-2.7316548353909464,64.1341025144033,450.78077325527073,1.5724840601815753,1.5563048580155876,2.0953375801892724,418.57514557465447,0.09556229131828815,0.08964366854811766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,-4.238598664959396,-0.4852821568734161
386,,,7.0760000000000005,90.0168,7.0754,89.9805,25.3057,119.9843,387,0.0,0.0625,0.9375,1.08375,1.7818749999999999,1.38625,0.6596875,-5.55495,1.9537499999999999,-0.299725,-2.78075,111.9995625,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.5710895421092317,1.570455987590758,2.0941210857006327,1097.3785425521307,0.07290100625983365,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.878466611962512,0.7092849827432126
387,,,4.9323,90.0044,8.4765,90.0024,9.1059,90.0015,388,0.8125,0.1875,0.0,1.1037499999999998,1.6475,1.4681250000000001,0.32337499999999997,-5.7871625,2.931875,-0.22851249999999998,-2.7035625000000003,34.995562612499995,0.40224972170686457,0.26176790352504636,0.3359808905380334,8.910749907235623,8.921999443413728,9.547555287569573,1.0799115807050093,1.7194679424860855,1.4185393320964748,0.4155644439703154,-5.708481991020408,2.4682182337662337,-0.2363877423376623,-2.735388211131726,67.68121382034575,760.385823024777,1.5708731212819844,1.5708382146969444,1.5708225067336763,380.70530203953075,0.1050681453231943,0.09071337255974632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-1.307999084404091,-0.5247206853653176
388,,,4.9172,89.9883,4.917,90.0127,13.3449,120.0015,389,0.75,0.1667,0.0833,1.10333,1.6575010000000001,1.462498,0.3555645,-5.76615936,2.854174,-0.23627652,-2.7100816000000005,41.42331745,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.5705921232724132,1.5710179836098999,2.094421282331975,279.4199810967155,0.10736526386642377,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.34924426158111,-0.4221814211506468
389,,,9.4682,90.0031,9.4679,90.0033,9.4679,89.9967,390,0.375,0.375,0.25,1.0675,1.7275,1.40875,0.36050000000000004,-5.733675,2.46125,-0.214775,-2.7318750000000005,64.968701975,0.32528262987012985,0.2900766233766234,0.38463782467532465,9.608416558441558,9.608161363636363,9.60822564935065,1.0740004577922078,1.7333990503246754,1.408372430194805,0.4247372569805195,-5.697750901136363,2.3843918652597407,-0.23492654123376627,-2.7406082917207795,73.16498399901016,890.8166575026524,1.5708504320017085,1.5708539226602123,1.5707387309295808,848.7401468903129,0.09425735343510129,0.09094864558663471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1.785427197923084,-0.033941891097025896
390,,,5.3867,89.9956,5.3862,90.0029,14.3418,120.0014,391,0.25,0.0,0.75,1.1,1.7375,1.4175,0.61325,-5.598050000000001,2.2325,-0.29845,-2.76225,92.85888465000001,0.4368214750542299,0.3233891540130152,0.23978546637744036,5.765269414316704,5.075530585683297,13.676557049891539,1.0751296876355747,1.7154350737527118,1.418641585683297,0.3694417919739696,-5.734158943210412,2.522219164859002,-0.22184866984815615,-2.72916942537961,61.86546515425904,348.4356595074632,1.570719532307809,1.5708469413432042,2.0944195370027234,360.3573877800087,0.08325068672746187,0.09891526459964424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-4.671845758509459,0.3984027299225058
391,,,6.2349,90.0093,6.2344,90.0112,23.6653,120.0019,392,0.8438,0.0,0.1562,1.123752,1.636554,1.482818,0.4190774,-5.74210588,2.927246,-0.26507843999999997,-2.7105894,40.70159387068,0.40187539503386005,0.31602686230248306,0.2820941309255079,6.317795711060948,6.317503160270881,23.61387223476298,1.0744683927765237,1.7211555598194133,1.4152396613995486,0.38502905846501123,-5.723615314130926,2.479713115124153,-0.225317583476298,-2.732593388713319,65.26704132841733,841.7765745239474,1.570958642415332,1.57099180367112,2.0944282636489837,796.6333039324596,0.10042261553100042,0.09202309636149705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,-10.400089938412618,-0.441170521905263
